Iteration,Model number,Run Directory,Fitness,Model,ofv,success,covar,correlation #,ntheta,nomega,nsigm,condition,RPenalty,PythonPenalty,NMTran messages
0,001,/home/CertaraUser/pydarwin/Example3/temp/0/001,4097.878751,00000,3781.8787514271125,True,False,False,3,3,2,99999999999,0,0,No important warnings
0,003,/home/CertaraUser/pydarwin/Example3/temp/0/003,3399.439254,10000,3383.439253647396,True,True,True,3,3,2,9.789028714650891,0,0,No important warnings
0,002,/home/CertaraUser/pydarwin/Example3/temp/0/002,4227.401137,01000,4007.4011365350866,True,True,False,4,4,2,1706.1852225280536,0,0,No important warnings
0,004,/home/CertaraUser/pydarwin/Example3/temp/0/004,3803.655759,11000,3383.655759353296,False,False,False,4,4,2,99999999999,0,0,No important warnings
0,005,/home/CertaraUser/pydarwin/Example3/temp/0/005,3703.438597,20000,3383.4385971216957,True,False,False,4,4,2,99999999999,0,0,No important warnings
0,007,/home/CertaraUser/pydarwin/Example3/temp/0/007,3117.317140,30000,3093.317140123093,True,True,True,5,5,2,21.50679888054398,0,0,No important warnings
0,006,/home/CertaraUser/pydarwin/Example3/temp/0/006,3642.776183,21000,3318.7761826348815,True,False,False,5,5,2,99999999999,0,0,No important warnings
0,009,/home/CertaraUser/pydarwin/Example3/temp/0/009,2896.589144,40000,2872.589143934362,True,True,True,5,5,2,21.356990022559106,0,0,No important warnings
0,008,/home/CertaraUser/pydarwin/Example3/temp/0/008,3487.245403,31000,3159.2454032345986,True,False,False,6,6,2,99999999999,0,0,No important warnings
0,010,/home/CertaraUser/pydarwin/Example3/temp/0/010,3263.744414,41000,2935.7444135633523,True,False,False,6,6,2,99999999999,0,0,No important warnings
0,011,/home/CertaraUser/pydarwin/Example3/temp/0/011,3263.583711,50000,2935.5837113728217,True,False,False,6,6,2,99999999999,0,0,No important warnings
0,015,/home/CertaraUser/pydarwin/Example3/temp/0/015,3266.723141,70000,2934.723141094157,True,False,False,7,7,2,99999999999,0,0,No important warnings
0,012,/home/CertaraUser/pydarwin/Example3/temp/0/012,3365.155721,51000,2933.1557211308454,False,False,False,7,7,2,99999999999,0,0,No important warnings
