Iteration,Model number,Run Directory,Fitness,Model,ofv,success,covar,correlation #,ntheta,nomega,nsigm,condition,RPenalty,PythonPenalty,NMTran messages
1,01,Example5/temp/1/01,10003.412211,11101001010110411,9733.412211130031,False,True,True,10,6,1,4.05201384495281,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,02,Example5/temp/1/02,99999999.000000,11001001101010101,99999999,False,False,False,11,4,1,99999999,0,0,No important warnings
1,03,Example5/temp/1/03,10300.609300,10010000111111001,10170.60929988122,True,True,True,10,2,1,26.0692500155303,0,0,No important warnings
1,04,Example5/temp/1/04,99999999.000000,11110011011101021,99999999,False,False,False,13,4,1,99999999,0,0,No important warnings
1,05,Example5/temp/1/05,10239.589460,10011100100011201,10089.589459910183,True,True,True,10,4,1,146.3737346197228,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,06,Example5/temp/1/06,8597.876927,11101112010100100,8407.87692748794,True,True,True,12,5,2,929.7605253176486,0,0,No important warnings
1,07,Example5/temp/1/07,99999999.000000,21120011000110110,99999999,False,False,False,12,4,2,99999999,0,0,No important warnings
1,08,Example5/temp/1/08,99999999.000000,11110001010011421,99999999,False,False,False,11,7,1,99999999,0,0,No important warnings
1,09,Example5/temp/1/09,8508.174985,10100002100010300,8348.174985251171,True,True,True,8,6,2,1251.5838415092653,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,10,Example5/temp/1/10,11058.531023,01010101010111311,10828.531013001711,False,True,True,8,4,1,7.532727573277274,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,11,Example5/temp/1/11,99999999.000000,11011012101000310,99999999,False,False,False,13,6,2,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,12,Example5/temp/1/12,9760.217650,10111012010100111,9590.217650036815,True,True,True,11,5,1,29.65851842310818,0,0,No important warnings
1,13,Example5/temp/1/13,10133.628964,11110101010100221,9953.628963558778,True,True,True,12,5,1,5099.865781064812,0,0,No important warnings
