Iteration,Model number,Run Directory,Fitness,Model,ofv,success,covar,correlation #,ntheta,nomega,nsigm,condition,RPenalty,PythonPenalty,NMTran messages
0,03,/home/CertaraUser/pydarwin/Example4/temp/0/03,99999999.000000,20000112001101300,99999999,False,False,False,0,0,0,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
0,01,/home/CertaraUser/pydarwin/Example4/temp/0/01,99999999.000000,21010012001100000,99999999,False,False,False,0,0,0,99999999,99999999,0,No important warnings
0,02,/home/CertaraUser/pydarwin/Example4/temp/0/02,99999999.000000,21011002101101021,99999999,False,False,False,0,0,0,99999999,99999999,0,No important warnings
0,07,/home/CertaraUser/pydarwin/Example4/temp/0/07,11460.922402,00021000111000201,11261.89188191938,True,True,True,9,5,1,145805.93964771228,49.0305203150713,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
0,04,/home/CertaraUser/pydarwin/Example4/temp/0/04,11285.240824,00120101101100401,11072.871781225063,True,True,True,9,7,1,394053.2115475268,42.3690425533701,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
0,06,/home/CertaraUser/pydarwin/Example4/temp/0/06,12948.005471,01000012100001221,12545.723520427655,False,True,True,8,5,1,2737.5197864848274,162.281940459076,0,No important warnings
0,09,/home/CertaraUser/pydarwin/Example4/temp/0/09,99999999.000000,20110102000001421,99999999,False,False,False,0,0,0,99999999,99999999,0,No important warnings
0,11,/home/CertaraUser/pydarwin/Example4/temp/0/11,99999999.000000,21010100110010221,99999999,False,False,False,0,0,0,99999999,99999999,0,No important warnings
0,12,/home/CertaraUser/pydarwin/Example4/temp/0/12,99999999.000000,21120102100110200,99999999,False,False,False,0,0,0,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
0,13,/home/CertaraUser/pydarwin/Example4/temp/0/13,99999999.000000,21001101000110320,99999999,False,False,False,0,0,0,99999999,99999999,0,No important warnings
0,14,/home/CertaraUser/pydarwin/Example4/temp/0/14,99999999.000000,20021100001011301,99999999,False,False,False,0,0,0,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
0,15,/home/CertaraUser/pydarwin/Example4/temp/0/15,99999999.000000,21100101010110211,99999999,False,False,False,0,0,0,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
0,16,/home/CertaraUser/pydarwin/Example4/temp/0/16,99999999.000000,21020101001010121,99999999,False,False,False,0,0,0,99999999,99999999,0,No important warnings
0,08,/home/CertaraUser/pydarwin/Example4/temp/0/08,9299.928670,11001110010110120,8985.762581725332,False,True,True,12,3,2,557901.1376961869,44.166087907561,0,No important warnings
0,05,/home/CertaraUser/pydarwin/Example4/temp/0/05,12588.754944,00020112000001421,12162.504757528115,False,True,True,9,7,1,1.8379732970515184e+16,156.250186049374,0,No important warnings
0,17,/home/CertaraUser/pydarwin/Example4/temp/0/17,99999999.000000,11021101010000021,99999999,False,False,False,0,0,0,99999999,99999999,0,No important warnings
0,10,/home/CertaraUser/pydarwin/Example4/temp/0/10,16040.059490,01020012011000411,15438.031075075069,False,False,False,9,7,1,99999999,32.0284051729588,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
0,20,/home/CertaraUser/pydarwin/Example4/temp/0/20,99999999.000000,20020000010001121,99999999,False,False,False,0,0,0,99999999,99999999,0,No important warnings
0,21,/home/CertaraUser/pydarwin/Example4/temp/0/21,99999999.000000,20100012110000311,99999999,False,False,False,0,0,0,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
0,22,/home/CertaraUser/pydarwin/Example4/temp/0/22,99999999.000000,20111102001110211,99999999,False,False,False,0,0,0,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
0,23,/home/CertaraUser/pydarwin/Example4/temp/0/23,99999999.000000,21011002000111101,99999999,False,False,False,0,0,0,99999999,99999999,0,No important warnings
0,24,/home/CertaraUser/pydarwin/Example4/temp/0/24,99999999.000000,21110011101011421,99999999,False,False,False,0,0,0,99999999,99999999,0,No important warnings
0,25,/home/CertaraUser/pydarwin/Example4/temp/0/25,99999999.000000,21100002011010220,99999999,False,False,False,0,0,0,99999999,99999999,0,No important warnings
0,27,/home/CertaraUser/pydarwin/Example4/temp/0/27,99999999.000000,20111111000000220,99999999,False,False,False,0,0,0,99999999,99999999,0,No important warnings
0,26,/home/CertaraUser/pydarwin/Example4/temp/0/26,99999999.000000,10001100100110420,99999999,False,False,False,0,0,0,99999999,99999999,0,No important warnings
0,19,/home/CertaraUser/pydarwin/Example4/temp/0/19,10924.846494,00001102001000420,10182.703615197863,False,False,False,9,7,2,99999999,162.142878559457,0,No important warnings
0,29,/home/CertaraUser/pydarwin/Example4/temp/0/29,99999999.000000,21020111100111320,99999999,False,False,False,0,0,0,99999999,99999999,0,No important warnings
0,30,/home/CertaraUser/pydarwin/Example4/temp/0/30,99999999.000000,21101111111111211,99999999,False,False,False,0,0,0,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
0,28,/home/CertaraUser/pydarwin/Example4/temp/0/28,99999999.000000,01000112011100221,99999999,False,False,False,0,0,0,99999999,99999999,0,No important warnings
