Iteration,Model number,Run Directory,Fitness,Model,ofv,success,covar,correlation #,ntheta,nomega,nsigm,condition,RPenalty,PythonPenalty,NMTran messages
0,03,/home/CertaraUser/pydarwin/Example1/temp/0/03,5964.744813,100000,5574.744813204348,True,False,False,5,3,1,99999999,0,0,No important warnings
0,01,/home/CertaraUser/pydarwin/Example1/temp/0/01,5973.472029,000000,5573.472028522083,True,False,False,6,3,1,99999999,0,0,No important warnings
0,04,/home/CertaraUser/pydarwin/Example1/temp/0/04,5974.743012,110000,5574.743012019515,True,False,False,6,3,1,99999999,0,0,No important warnings
0,02,/home/CertaraUser/pydarwin/Example1/temp/0/02,5983.471651,010000,5573.471651223776,True,False,False,7,3,1,99999999,0,0,No important warnings
0,05,/home/CertaraUser/pydarwin/Example1/temp/0/05,5989.205710,001000,5599.205709621919,True,False,False,5,3,1,99999999,0,0,No important warnings
0,07,/home/CertaraUser/pydarwin/Example1/temp/0/07,5979.749744,101000,5599.749744147577,True,False,False,4,3,1,99999999,0,0,No important warnings
0,08,/home/CertaraUser/pydarwin/Example1/temp/0/08,5989.744899,111000,5599.744898997272,True,False,False,5,3,1,99999999,0,0,No important warnings
0,06,/home/CertaraUser/pydarwin/Example1/temp/0/06,5999.191982,011000,5599.191981879345,True,False,False,6,3,1,99999999,0,0,No important warnings
0,09,/home/CertaraUser/pydarwin/Example1/temp/0/09,5673.451399,000100,5583.45139879984,True,True,True,6,2,1,71.40738477545739,0,0,No important warnings
0,10,/home/CertaraUser/pydarwin/Example1/temp/0/10,5683.432579,010100,5583.432578546026,True,True,True,7,2,1,83.24880642203556,0,0,No important warnings
0,11,/home/CertaraUser/pydarwin/Example1/temp/0/11,5669.313713,100100,5589.313712519806,True,True,True,5,2,1,69.51800424425328,0,0,No important warnings
0,12,/home/CertaraUser/pydarwin/Example1/temp/0/12,5679.313400,110100,5589.3133998718085,True,True,True,6,2,1,82.64198845061333,0,0,No important warnings
0,13,/home/CertaraUser/pydarwin/Example1/temp/0/13,5669.995082,001100,5589.995081867262,True,True,True,5,2,1,65.42491763894162,0,0,No important warnings
0,14,/home/CertaraUser/pydarwin/Example1/temp/0/14,5679.981609,011100,5589.981608783035,True,True,True,6,2,1,73.82026208296715,0,0,No important warnings
0,15,/home/CertaraUser/pydarwin/Example1/temp/0/15,5666.872765,101100,5596.872764951851,True,True,True,4,2,1,69.50757066022324,0,0,No important warnings
0,16,/home/CertaraUser/pydarwin/Example1/temp/0/16,5676.872591,111100,5596.872591021043,True,True,True,5,2,1,75.79251054670023,0,0,No important warnings
0,17,/home/CertaraUser/pydarwin/Example1/temp/0/17,5739.872187,000010,5649.8721866570995,True,True,True,5,3,1,25.991718329999333,0,0,No important warnings
0,19,/home/CertaraUser/pydarwin/Example1/temp/0/19,6053.195954,100010,5673.195954417136,True,False,False,4,3,1,99999999,0,0,No important warnings
0,18,/home/CertaraUser/pydarwin/Example1/temp/0/18,6070.225974,010010,5670.225973924022,True,False,False,6,3,1,99999999,0,0,No important warnings
0,20,/home/CertaraUser/pydarwin/Example1/temp/0/20,6063.093460,110010,5673.093459782142,True,False,False,5,3,1,99999999,0,0,No important warnings
0,21,/home/CertaraUser/pydarwin/Example1/temp/0/21,6072.632005,001010,5692.63200507673,True,False,False,4,3,1,99999999,0,0,No important warnings
0,23,/home/CertaraUser/pydarwin/Example1/temp/0/23,6062.719045,101010,5692.719045442735,True,False,False,3,3,1,99999999,0,0,No important warnings
0,22,/home/CertaraUser/pydarwin/Example1/temp/0/22,6082.449975,011010,5692.449974879631,True,False,False,5,3,1,99999999,0,0,No important warnings
0,24,/home/CertaraUser/pydarwin/Example1/temp/0/24,6072.533627,111010,5692.533627046269,True,False,False,4,3,1,99999999,0,0,No important warnings
0,25,/home/CertaraUser/pydarwin/Example1/temp/0/25,5739.283750,000110,5659.283749647262,True,True,True,5,2,1,19.278797398399078,0,0,No important warnings
0,27,/home/CertaraUser/pydarwin/Example1/temp/0/27,5734.664617,100110,5664.664616615491,True,True,True,4,2,1,20.53242499757622,0,0,No important warnings
0,26,/home/CertaraUser/pydarwin/Example1/temp/0/26,5749.244719,010110,5659.244719342856,True,True,True,6,2,1,21.79999012209832,0,0,No important warnings
0,28,/home/CertaraUser/pydarwin/Example1/temp/0/28,5744.657028,110110,5664.657028302092,True,True,True,5,2,1,25.069868634908733,0,0,No important warnings
0,29,/home/CertaraUser/pydarwin/Example1/temp/0/29,5736.422779,001110,5666.422778979623,True,True,True,4,2,1,16.848288960612507,0,0,No important warnings
0,30,/home/CertaraUser/pydarwin/Example1/temp/0/30,5746.395468,011110,5666.395467673248,True,True,True,5,2,1,19.5112547178149,0,0,No important warnings
0,31,/home/CertaraUser/pydarwin/Example1/temp/0/31,5733.129804,101110,5673.129803844768,True,True,True,3,2,1,18.863226106658022,0,0,No important warnings
0,32,/home/CertaraUser/pydarwin/Example1/temp/0/32,5743.128050,111110,5673.128049551847,True,True,True,4,2,1,21.720426178928975,0,0,No important warnings
0,33,/home/CertaraUser/pydarwin/Example1/temp/0/33,4836.138450,000001,4726.13845035625,True,True,True,6,3,2,59.774268133292146,0,0,No important warnings
0,35,/home/CertaraUser/pydarwin/Example1/temp/0/35,4834.624585,100001,4734.624584898451,True,True,True,5,3,2,57.08652859315351,0,0,No important warnings
0,34,/home/CertaraUser/pydarwin/Example1/temp/0/34,4845.818666,010001,4725.81866634946,True,True,True,7,3,2,61.66921146968842,0,0,No important warnings
0,36,/home/CertaraUser/pydarwin/Example1/temp/0/36,5144.246472,110001,4734.246472497131,True,False,False,6,3,2,99999999,0,0,No important warnings
0,37,/home/CertaraUser/pydarwin/Example1/temp/0/37,4832.578000,001001,4732.578000051848,True,True,True,5,3,2,53.72224464415252,0,0,No important warnings
0,39,/home/CertaraUser/pydarwin/Example1/temp/0/39,5128.765369,101001,4738.765369403235,True,False,False,4,3,2,99999999,0,0,No important warnings
0,40,/home/CertaraUser/pydarwin/Example1/temp/0/40,4838.349067,111001,4738.349066896425,True,True,True,5,3,2,60.42034768055274,0,0,No important warnings
0,38,/home/CertaraUser/pydarwin/Example1/temp/0/38,4842.313608,011001,4732.313607615177,True,True,True,6,3,2,55.958477097933,0,0,No important warnings
0,41,/home/CertaraUser/pydarwin/Example1/temp/0/41,4826.178798,000101,4726.178798446391,True,True,True,6,2,2,57.49552925265675,0,0,No important warnings
0,42,/home/CertaraUser/pydarwin/Example1/temp/0/42,4835.883968,010101,4725.8839681536765,True,True,True,7,2,2,59.74502116012548,0,0,No important warnings
0,43,/home/CertaraUser/pydarwin/Example1/temp/0/43,4824.659081,100101,4734.659080990384,True,True,True,5,2,2,53.946822551482214,0,0,No important warnings
0,44,/home/CertaraUser/pydarwin/Example1/temp/0/44,4834.247157,110101,4734.247157356619,True,True,True,6,2,2,58.75953798427271,0,0,No important warnings
0,45,/home/CertaraUser/pydarwin/Example1/temp/0/45,4822.599672,001101,4732.599671928163,True,True,True,5,2,2,51.84994944594561,0,0,No important warnings
0,47,/home/CertaraUser/pydarwin/Example1/temp/0/47,4818.765529,101101,4738.765528675307,True,True,True,4,2,2,50.80472991481402,0,0,No important warnings
0,48,/home/CertaraUser/pydarwin/Example1/temp/0/48,4828.400607,111101,4738.400606773997,True,True,True,5,2,2,55.831690106472884,0,0,No important warnings
0,46,/home/CertaraUser/pydarwin/Example1/temp/0/46,4832.352723,011101,4732.352723201176,True,True,True,6,2,2,54.24717580232082,0,0,No important warnings
0,49,/home/CertaraUser/pydarwin/Example1/temp/0/49,5185.430742,000011,4785.430742382353,True,False,False,5,3,2,99999999,0,0,No important warnings
0,52,/home/CertaraUser/pydarwin/Example1/temp/0/52,5193.004294,110011,4793.004293688394,True,False,False,5,3,2,99999999,0,0,No important warnings
0,51,/home/CertaraUser/pydarwin/Example1/temp/0/51,5183.613154,100011,4793.61315398585,True,False,False,4,3,2,99999999,0,0,No important warnings
0,50,/home/CertaraUser/pydarwin/Example1/temp/0/50,5194.924459,010011,4784.924459013273,True,False,False,6,3,2,99999999,0,0,No important warnings
0,53,/home/CertaraUser/pydarwin/Example1/temp/0/53,5182.221009,001011,4792.221008953907,True,False,False,4,3,2,99999999,0,0,No important warnings
0,55,/home/CertaraUser/pydarwin/Example1/temp/0/55,5177.911416,101011,4797.911415723255,True,False,False,3,3,2,99999999,0,0,No important warnings
0,57,/home/CertaraUser/pydarwin/Example1/temp/0/57,4875.430415,000111,4785.430414946992,True,True,True,5,2,2,8.010332477365736,0,0,No important warnings
0,54,/home/CertaraUser/pydarwin/Example1/temp/0/54,5191.791568,011011,4791.791567808995,True,False,False,5,3,2,99999999,0,0,No important warnings
0,56,/home/CertaraUser/pydarwin/Example1/temp/0/56,5187.363775,111011,4797.363775157167,True,False,False,4,3,2,99999999,0,0,No important warnings
