Iteration,Model number,Run Directory,Fitness,Model,ofv,success,covar,correlation #,ntheta,nomega,nsigm,condition,RPenalty,PythonPenalty,NMTran messages
1,03,C:\Users\jcraig\pydarwin\Example5\temp\1\03,11230.690709,10010000111111001,11100.690708545482,True,True,True,10,2,1,45.80207074523924,0,0,No important warnings
1,01,C:\Users\jcraig\pydarwin\Example5\temp\1\01,11825.277105,11101001010110411,11655.277105480764,True,True,True,10,6,1,60.16927150791627,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,04,C:\Users\jcraig\pydarwin\Example5\temp\1\04,12853.629598,11110011011101021,12273.629597862786,False,False,False,13,4,1,99999999,0,0,No important warnings
1,07,C:\Users\jcraig\pydarwin\Example5\temp\1\07,99999999.000000,21120011000110110,99999999,False,False,False,12,4,2,99999999,0,0,No important warnings
1,05,C:\Users\jcraig\pydarwin\Example5\temp\1\05,11245.238375,10011100100011201,11095.238374819592,True,True,True,10,4,1,43.79077919768392,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,02,C:\Users\jcraig\pydarwin\Example5\temp\1\02,11102.023077,11001001101010101,10842.023076885202,False,True,True,11,4,1,76044294.802102,0,0,No important warnings
1,10,C:\Users\jcraig\pydarwin\Example5\temp\1\10,12141.321947,01010101010111311,11911.321936818053,False,True,True,8,4,1,4.702874242187255,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,09,C:\Users\jcraig\pydarwin\Example5\temp\1\09,8846.601588,10100002100010300,8686.601587799929,True,True,True,8,6,2,48.85518194043116,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,12,C:\Users\jcraig\pydarwin\Example5\temp\1\12,99999999.000000,10111012010100111,99999999,False,False,False,11,5,1,99999999,0,0,No important warnings
1,08,C:\Users\jcraig\pydarwin\Example5\temp\1\08,11943.009749,11110001010011421,11653.009749139346,False,True,True,11,7,1,39.55714840379339,0,0,No important warnings
1,06,C:\Users\jcraig\pydarwin\Example5\temp\1\06,9080.646780,11101112010100100,8790.646779610093,False,True,True,12,5,2,4221563266266.133,0,0,No important warnings
1,15,C:\Users\jcraig\pydarwin\Example5\temp\1\15,99999999.000000,21111012101101210,99999999,False,False,False,15,5,2,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,13,C:\Users\jcraig\pydarwin\Example5\temp\1\13,11820.517425,11110101010100221,11640.517425201966,True,True,True,12,5,1,7207.242840917909,0,0,No important warnings
1,14,C:\Users\jcraig\pydarwin\Example5\temp\1\14,11897.896602,10121102010100311,11717.896601770446,True,True,True,11,6,1,31.868190746689052,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,11,C:\Users\jcraig\pydarwin\Example5\temp\1\11,9220.322895,11011012101000310,8910.322895497615,False,True,True,13,6,2,2188.9640448957716,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,16,C:\Users\jcraig\pydarwin\Example5\temp\1\16,99999999.000000,01001101010011010,99999999,False,False,False,8,3,2,99999999,0,0,No important warnings
1,19,C:\Users\jcraig\pydarwin\Example5\temp\1\19,99999999.000000,11100110101110121,99999999,False,False,False,12,4,1,99999999,0,0,No important warnings
1,20,C:\Users\jcraig\pydarwin\Example5\temp\1\20,10451.225209,00101002010110120,10211.22520907985,False,True,True,8,4,2,64.18364546804966,0,0,No important warnings
1,18,C:\Users\jcraig\pydarwin\Example5\temp\1\18,9561.714864,10011001000011410,8991.714864019035,False,False,False,9,6,2,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,17,C:\Users\jcraig\pydarwin\Example5\temp\1\17,9186.315232,10010101111100410,8986.315231749966,True,True,True,12,6,2,57475244.60682917,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
2,03,C:\Users\jcraig\pydarwin\Example5\temp\2\03,11882.724769,10000000011100221,11642.72476886296,False,True,True,9,4,1,2190.982374127398,0,0,No important warnings
2,04,C:\Users\jcraig\pydarwin\Example5\temp\2\04,9281.461479,11101110111111310,8981.461478988842,False,True,True,13,5,2,925.4281153796169,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
2,06,C:\Users\jcraig\pydarwin\Example5\temp\2\06,99999999.000000,21110101101010210,99999999,False,False,False,14,5,2,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
2,01,C:\Users\jcraig\pydarwin\Example5\temp\2\01,13507.725489,01110011010000111,13257.72547917464,False,True,True,8,6,1,-2.7021597762539476e+16,0,0,No important warnings
2,08,C:\Users\jcraig\pydarwin\Example5\temp\2\08,11876.513468,10000000100010111,11656.513467747012,False,True,True,7,4,1,2768.98847174789,0,0,No important warnings
2,09,C:\Users\jcraig\pydarwin\Example5\temp\2\09,99999999.000000,20011102100010220,99999999,False,False,False,14,4,2,99999999,0,0,No important warnings
2,07,C:\Users\jcraig\pydarwin\Example5\temp\2\07,12220.956133,10021001101100411,11640.956133068721,False,False,False,11,6,1,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
2,10,C:\Users\jcraig\pydarwin\Example5\temp\2\10,99999999.000000,21010101101110210,99999999,False,False,False,14,3,2,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
