Iteration,Model number,Run Directory,Fitness,Model,ofv,success,covar,correlation #,ntheta,nomega,nsigm,condition,RPenalty,PythonPenalty,NMTran messages
1,04,C:\Users\jcraig\pydarwin\Example6\temp\1\04,99999999.000000,21120011011101021,99999999,False,False,False,15,4,1,99999999,0,0.0,No important warnings
1,03,C:\Users\jcraig\pydarwin\Example6\temp\1\03,11407.448032,10010000111111001,11100.690708545482,True,True,True,10,2,1,45.80207074523924,0,176.75732307028477,No important warnings
1,06,C:\Users\jcraig\pydarwin\Example6\temp\1\06,99999999.000000,20001111001001220,99999999,False,False,False,14,5,2,99999999,0,0.0,No important warnings
1,02,C:\Users\jcraig\pydarwin\Example6\temp\1\02,11329.241585,11001001101010001,11077.94693925711,True,True,True,11,3,1,39.82498725554505,0,101.29464608649894,No important warnings
1,08,C:\Users\jcraig\pydarwin\Example6\temp\1\08,99999999.000000,20020010100100410,99999999,False,False,False,11,6,2,99999999,0,0.0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,05,C:\Users\jcraig\pydarwin\Example6\temp\1\05,11473.712545,10001100100011201,11095.780032373652,True,True,False,9,4,1,585.4161557793065,0,137.93251297059922,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,09,C:\Users\jcraig\pydarwin\Example6\temp\1\09,13481.692575,01020002000000101,12942.873871930016,False,True,False,6,5,1,161539.03869925693,0,118.8186929151162,No important warnings
1,11,C:\Users\jcraig\pydarwin\Example6\temp\1\11,99999999.000000,21100002000110221,99999999,False,False,False,11,4,1,99999999,0,0.0,No important warnings
1,01,C:\Users\jcraig\pydarwin\Example6\temp\1\01,12230.207454,11101001010110421,11641.379161212786,False,True,False,11,6,1,160688.2070585566,0,108.82829246354058,No important warnings
1,13,C:\Users\jcraig\pydarwin\Example6\temp\1\13,12202.898878,11011000110110111,11655.662813009083,False,True,False,11,3,1,116115.4284080337,0,97.23606451773307,No important warnings
1,07,C:\Users\jcraig\pydarwin\Example6\temp\1\07,15355.575503,10011010111000021,14745.634606954396,False,True,False,13,4,1,9588932792522978.0,0,129.9408962958204,No important warnings
1,10,C:\Users\jcraig\pydarwin\Example6\temp\1\10,12497.901889,01100110111010311,12001.671271644376,True,True,False,9,6,1,177271.65999953428,0,136.23060753198703,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,12,C:\Users\jcraig\pydarwin\Example6\temp\1\12,10511.762756,01011111111010310,10197.217682987633,False,True,True,12,5,2,752.9387893618311,0,24.545063104251337,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,14,C:\Users\jcraig\pydarwin\Example6\temp\1\14,10654.733963,01110101001100220,10180.38940023045,False,True,False,9,5,2,1480248.3707948355,0,14.344552460416976,No important warnings
1,17,C:\Users\jcraig\pydarwin\Example6\temp\1\17,10548.497142,01100102010100220,10182.701685120961,True,True,False,8,5,2,252099.88778008329,0,15.795447246594732,No important warnings
1,19,C:\Users\jcraig\pydarwin\Example6\temp\1\19,99999999.000000,21120002001011120,99999999,False,False,False,13,5,2,99999999,0,0.0,No important warnings
1,15,C:\Users\jcraig\pydarwin\Example6\temp\1\15,10691.460098,01001001111001310,10177.282107530747,False,True,False,9,6,2,415350.82245802076,0,44.17798082503222,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,20,C:\Users\jcraig\pydarwin\Example6\temp\1\20,99999999.000000,20011000000101301,99999999,False,False,False,10,5,1,99999999,0,0.0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,16,C:\Users\jcraig\pydarwin\Example6\temp\1\16,11245.604347,11121100001100001,10769.102259003661,True,True,False,11,4,1,2.0010104229788404e+16,0,116.50208793749128,No important warnings
1,22,C:\Users\jcraig\pydarwin\Example6\temp\1\22,99999999.000000,21120011000110010,99999999,False,False,False,12,3,2,99999999,0,0.0,No important warnings
1,18,C:\Users\jcraig\pydarwin\Example6\temp\1\18,10609.089074,01110010000101020,10179.300194791336,True,True,False,7,4,2,6472.997696418759,0,99.78886952053753,No important warnings
