Iteration,Model number,Run Directory,Fitness,Model,ofv,success,covar,correlation #,ntheta,nomega,nsigm,condition,RPenalty,PythonPenalty,NMTran messages
1,03,C:\Users\jcraig\pydarwin\Example5\temp\1\03,11230.690709,10010000111111001,11100.690708545482,True,True,True,10,2,1,45.80207074523924,0,0,No important warnings
1,01,C:\Users\jcraig\pydarwin\Example5\temp\1\01,11825.277105,11101001010110411,11655.277105480764,True,True,True,10,6,1,60.16927150791627,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,04,C:\Users\jcraig\pydarwin\Example5\temp\1\04,12853.629598,11110011011101021,12273.629597862786,False,False,False,13,4,1,99999999,0,0,No important warnings
1,07,C:\Users\jcraig\pydarwin\Example5\temp\1\07,99999999.000000,21120011000110110,99999999,False,False,False,12,4,2,99999999,0,0,No important warnings
1,05,C:\Users\jcraig\pydarwin\Example5\temp\1\05,11245.238375,10011100100011201,11095.238374819592,True,True,True,10,4,1,43.79077919768392,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,02,C:\Users\jcraig\pydarwin\Example5\temp\1\02,11302.023077,11001001101010101,10842.023076885202,False,True,False,11,4,1,76044294.802102,0,0,No important warnings
1,10,C:\Users\jcraig\pydarwin\Example5\temp\1\10,12141.321947,01010101010111311,11911.321936818053,False,True,True,8,4,1,4.702874242187255,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,09,C:\Users\jcraig\pydarwin\Example5\temp\1\09,8846.601588,10100002100010300,8686.601587799929,True,True,True,8,6,2,48.85518194043116,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,12,C:\Users\jcraig\pydarwin\Example5\temp\1\12,99999999.000000,10111012010100111,99999999,False,False,False,11,5,1,99999999,0,0,No important warnings
1,08,C:\Users\jcraig\pydarwin\Example5\temp\1\08,11943.009749,11110001010011421,11653.009749139346,False,True,True,11,7,1,39.55714840379339,0,0,No important warnings
1,06,C:\Users\jcraig\pydarwin\Example5\temp\1\06,9280.646780,11101112010100100,8790.646779610093,False,True,False,12,5,2,4221563266266.133,0,0,No important warnings
1,15,C:\Users\jcraig\pydarwin\Example5\temp\1\15,99999999.000000,21111012101101210,99999999,False,False,False,15,5,2,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,13,C:\Users\jcraig\pydarwin\Example5\temp\1\13,12020.517425,11110101010100221,11640.517425201966,True,True,False,12,5,1,7207.242840917909,0,0,No important warnings
1,14,C:\Users\jcraig\pydarwin\Example5\temp\1\14,11897.896602,10121102010100311,11717.896601770446,True,True,True,11,6,1,31.868190746689052,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,11,C:\Users\jcraig\pydarwin\Example5\temp\1\11,9420.322895,11011012101000310,8910.322895497615,False,True,False,13,6,2,2188.9640448957716,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,16,C:\Users\jcraig\pydarwin\Example5\temp\1\16,99999999.000000,01001101010011010,99999999,False,False,False,8,3,2,99999999,0,0,No important warnings
1,19,C:\Users\jcraig\pydarwin\Example5\temp\1\19,99999999.000000,11100110101110121,99999999,False,False,False,12,4,1,99999999,0,0,No important warnings
1,20,C:\Users\jcraig\pydarwin\Example5\temp\1\20,10451.225209,00101002010110120,10211.22520907985,False,True,True,8,4,2,64.18364546804966,0,0,No important warnings
1,18,C:\Users\jcraig\pydarwin\Example5\temp\1\18,9561.714864,10011001000011410,8991.714864019035,False,False,False,9,6,2,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,17,C:\Users\jcraig\pydarwin\Example5\temp\1\17,9386.315232,10010101111100410,8986.315231749966,True,True,False,12,6,2,57475244.60682917,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
2,02,C:\Users\jcraig\pydarwin\Example5\temp\2\02,99999999.000000,20001010010111121,99999999,False,False,False,12,3,1,99999999,0,0,No important warnings
2,03,C:\Users\jcraig\pydarwin\Example5\temp\2\03,11230.447789,11001002101110201,11080.447788829946,True,True,True,11,3,1,39.585057842524535,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
2,06,C:\Users\jcraig\pydarwin\Example5\temp\2\06,99999999.000000,11001002001010311,99999999,False,False,False,10,5,1,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
2,04,C:\Users\jcraig\pydarwin\Example5\temp\2\04,8845.801226,11100001100110300,8685.801225600067,True,True,True,9,5,2,55.553346934958334,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
2,01,C:\Users\jcraig\pydarwin\Example5\temp\2\01,11256.045492,10001102010101101,10906.045491615963,True,True,False,10,4,1,1229895.7940640165,0,0,No important warnings
2,05,C:\Users\jcraig\pydarwin\Example5\temp\2\05,12150.076581,11011101011011321,11650.076580782552,False,True,False,14,5,1,1806.2382487299135,0,0,No important warnings
2,07,C:\Users\jcraig\pydarwin\Example5\temp\2\07,9450.992275,10100002101011210,8990.992274541843,False,True,False,9,5,2,3096.841072270626,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
2,08,C:\Users\jcraig\pydarwin\Example5\temp\2\08,9485.293500,10111111110010210,8985.293500488615,False,True,False,13,5,2,1539.4089055590962,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
