Iteration,Model number,Run Directory,Fitness,Model,ofv,success,covar,correlation #,ntheta,nomega,nsigm,condition,RPenalty,PythonPenalty,NMTran messages
1,07,/home/jcraig/pydarwin/Example5/temp/1/07,99999999.000000,21120011000110110,99999999,False,False,False,12,4,2,99999999,0,0,No important warnings
1,19,/home/jcraig/pydarwin/Example5/temp/1/19,99999999.000000,11100110101110121,99999999,False,False,False,12,4,1,99999999,0,0,No important warnings
1,15,/home/jcraig/pydarwin/Example5/temp/1/15,99999999.000000,21111012101101210,99999999,False,False,False,15,5,2,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,14,/home/jcraig/pydarwin/Example5/temp/1/14,99999999.000000,10121102010100311,99999999,False,False,False,11,6,1,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,03,/home/jcraig/pydarwin/Example5/temp/1/03,11230.690709,10010000111111001,11100.690708887872,True,True,True,10,2,1,45.795081179252676,0,0,No important warnings
1,12,/home/jcraig/pydarwin/Example5/temp/1/12,99999999.000000,10111012010100111,99999999,False,False,False,11,5,1,99999999,0,0,No important warnings
1,10,/home/jcraig/pydarwin/Example5/temp/1/10,12141.321947,01010101010111311,11911.321936725177,False,True,True,8,4,1,4.941011686082518,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,16,/home/jcraig/pydarwin/Example5/temp/1/16,10332.881061,01001101010011010,10202.881050627811,True,True,True,8,3,2,4.319008184416399,0,0,No important warnings
1,04,/home/jcraig/pydarwin/Example5/temp/1/04,99999999.000000,11110011011101021,99999999,False,False,False,13,4,1,99999999,0,0,No important warnings
1,20,/home/jcraig/pydarwin/Example5/temp/1/20,10451.225207,00101002010110120,10211.225207089077,False,True,True,8,4,2,2.186545378882429,0,0,No important warnings
1,05,/home/jcraig/pydarwin/Example5/temp/1/05,11245.238374,10011100100011201,11095.238373610271,True,True,True,10,4,1,44.935790942424624,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,01,/home/jcraig/pydarwin/Example5/temp/1/01,11825.277105,11101001010110411,11655.277105154775,True,True,True,10,6,1,61.41569612660273,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,13,/home/jcraig/pydarwin/Example5/temp/1/13,12020.517424,11110101010100221,11640.517424395226,True,True,False,12,5,1,4904.32090461919,0,0,No important warnings
1,18,/home/jcraig/pydarwin/Example5/temp/1/18,9461.714862,10011001000011410,8991.714862424975,True,False,False,9,6,2,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,09,/home/jcraig/pydarwin/Example5/temp/1/09,8846.601073,10100002100010300,8686.601073058626,True,True,True,8,6,2,49.08031664907565,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,17,/home/jcraig/pydarwin/Example5/temp/1/17,9186.317012,10010101111100410,8986.317011898293,True,True,True,12,6,2,15.097269999202641,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,06,/home/jcraig/pydarwin/Example5/temp/1/06,9380.706500,11101112010100100,8790.706499793549,False,False,False,12,5,2,99999999,0,0,No important warnings
1,08,/home/jcraig/pydarwin/Example5/temp/1/08,11843.009800,11110001010011421,11653.00979974226,True,True,True,11,7,1,41.32686089614869,0,0,No important warnings
